PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
fcv_farul_constanta_stefan_dutu,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,5,Stefan Dutu,Centre-Back,16/02/2004 (21),Romania,€150k,fcv_farul_constanta_stefan_dutu.png,Superliga,Romania
fcv_farul_constanta_gabriel_danuleasa,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,-,Gabriel Danuleasa,Centre-Back,08/05/2003 (22),Romania,€100k,fcv_farul_constanta_gabriel_danuleasa.png,Superliga,Romania
fcv_farul_constanta_ionut_larie,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,17,Ionut Larie,Centre-Back,16/01/1987 (39),Romania,€100k,fcv_farul_constanta_ionut_larie.png,Superliga,Romania
fcv_farul_constanta_rares_fotin,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,2,Rares Fotin,Centre-Back,09/09/2007 (18),Romania,-,fcv_farul_constanta_rares_fotin.jpg,Superliga,Romania
fcv_farul_constanta_cristian_ganea,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,11,Cristian Ganea,Left-Back,24/05/1992 (33),Romania,€300k,fcv_farul_constanta_cristian_ganea.png,Superliga,Romania
fcv_farul_constanta_alexandru_telehoi,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,66,Alexandru Telehoi,Left-Back,22/02/2009 (16),Romania,-,fcv_farul_constanta_alexandru_telehoi.jpg,Superliga,Romania
fcv_farul_constanta_dan_sirbu,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,22,Dan Sirbu,Right-Back,22/04/2003 (22),Romania,€650k,fcv_farul_constanta_dan_sirbu.png,Superliga,Romania
fcv_farul_constanta_david_maftei,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,98,David Maftei,Right-Back,12/07/2004 (21),Romania,€500k,fcv_farul_constanta_david_maftei.png,Superliga,Romania
fcv_farul_constanta_steve_furtado,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,93,Steve Furtado,Right-Back,22/11/1994 (31),Cape Verde,€350k,fcv_farul_constanta_steve_furtado.png,Superliga,Romania
fcv_farul_constanta_victor_dican,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,6,Victor Dican,Defensive Midfield,11/10/2000 (25),Romania,€700k,fcv_farul_constanta_victor_dican.png,Superliga,Romania
